nombre,numero,descripcion,url,idioma,topico
Identifica el problema o necesidad,2,Identifica el problema o necesidad que vas a resolver con tu equipo a través del Scrum. ,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Mínimo Producto Viable,3,Aprende qué es el Mínimo Producto Viable y cómo puedes usarlo en Scrum.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Roles en Scrum,4,Aprende cuáles son las funciones de un Scrum Master y un Product Owner para que puedas armar tu equipo o Scrum Team.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
¿Cómo crear un plan de trabajo Scrum?,5,Conoce qué son los sprints en Scrum y cómo puedes usarlos para crear un plan de trabajo efectivo y ágil. ,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Estimaciones ágiles,6,Aprende qué son las estimaciones ágiles y cómo puedes usarlas para medir el tiempo y esfuerzo que requieren las actividades en tu plan de trabajo.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Impedimentos en Scrum,7,Aprende sobre los impedimentos en Scrum para que puedas resolverlos.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Métricas en Scrum,8,Aprende sobre las métricas de resultados y comportamiento utilizadas en Scrum para medir la productividad y el trabajo en equipo.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Estrategia y táctica,9,Aprende sobre los conceptos de estrategia y táctica usados en Scrum para lograr los mejores resultados posibles. ,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
Test Scrum ,10,Responde las siguientes preguntas y descubre qué tanto aprendiste sobre esta metodología ágil.,https://edu.gcfglobal.org//es/scrum/,Espanol,scrum
La música como elemento del desarrollo cognitivo,1,"Probablemente este título suena abrumador e incluso aburrido, pero si sigues leyendo, notarás que",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Youthspark: una nueva ventana de oportunidades,2,Microsoft abre un nuevo espacio para impulsar el desarrollo personal y profesional de los jóvenes.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Pierde el miedo a hacer cambios en tu vida,3,"Cambiar nuestro estilo de vida, por más que queramos hacerlo, es muy difícil de conseguirlo.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo superar el bloqueo mental,4,¿Alguna vez has quedado en blanco a la hora de hacer un trabajo? Aprende cómo superar el bloqueo.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Consejos para aprovechar mejor el tiempo,5,Algunos consejos para aprovechar el tiempo a la hora de realizar un proyecto.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
El miedo al ridículo,6,"""Es el valor que más falta nos hace: el de afrontar el rídiculo"" Unamuno.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Por qué la filosofía es importante?,7,¿Te has detenido a pensar qué es la filosofía y cuál es su importancia?,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Construyendo tu coach interior,8,"Ante una situación complicada, ¿tus pensamientos te aterrorizan o te animan a vencer?",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
El complejo a reconocer que no sabemos,9,¿Alguna vez has fingido que sabes algo solo por no quedar en vergüenza?,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo responder a los cambios?,10,A lo largo de nuestra vida afrontamos muchos cambios. Cómo decidamos responder a ellos determinará cuál será su efecto sobre nosotros.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo tomar decisiones?,11,"Tomar decisiones no siempre es fácil y nos suelen asustar las consecuencias, aquí te tenemos algunos consejos que puedes usar la próxima vez que estés frente a una decisión. ",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo administrar tu tiempo,12,"Saber cómo administrar el tiempo efectivamente puede ser difícil pero no imposible. Es por eso, que te presentamos algunas estrategias que te ayudarán a mejorar la calidad de tu tiempo.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo mejorar tu postura en el trabajo?,13,Conoce algunas recomendaciones para corregir las malas posturas en tu puesto de trabajo.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo trabajar efectivamente desde casa,14,El teletrabajo cada vez es más popular. Consejos para ser más productivo.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo ser más productivo en el trabajo,15,Consejos para que aproveches mejor tu tiempo cuando estás en la oficina.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Tipos de líderes y sus características,16,"""Conocerse a sí mismo"", una de las características más importantes para ser líder",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Consejos para una entrevista de trabajo,17,Algo tan importante y decisivo como la entrevista de trabajo. Jugársela todo por el todo.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
5 preguntas difíciles en una entrevista,18,Te damos unos consejos para contestar algunas de las preguntas más difíciles en una entrevista,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Buscar empleo en Colombia,19,Encontrar trabajo en Colombia y tener éxito es posible.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo ampliar mi red de contactos,20,Aprende sobre el networking y cómo te puede ayudar en la vida.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Qué es etiqueta empresarial?,21,"Veamos qué es el código de comportamiento dentro de una empresa, y cómo esto puede afectar la impresión que tus compañeros de trabajo tienen de ti.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Tu profesión,22,Cuando se trata de elegir una profesión son muchos los pensamientos que puedes tener. ¿Qué camino tomar? Mira estos consejos que te serán de ayuda.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
​Consejos antes de cambiar de profesión​,23,¿Estás pensando en cambiar de profesión?  Ten en cuenta estos consejos antes de buscar un nuevo rumbo laboral.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo mejorar tu actitud al buscar trabajo?,24,Buscar empleo puede ser abrumador. Aquí te presentamos algunos concejos para que puedas  pasar por este proceso con la mejor actitud.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Felicidad en el trabajo,25,"Encontrar la felicidad en el trabajo es posible, todo depende de cómo ves las cosas y de cómo te proyectas con tus compañeros. Te presentamos algunos consejos para mejorar esta importante área laboral.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo evitar el plagio?,26,"El plagio se puede presentar en diversos ámbitos, por ello, saber cómo evitarlo es esencial a la hora de escribir un documento.  Sigue estas estrategias que te ayudarán a evitarlo:",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Buscar trabajo sin experiencia,27,"Si estás en la búsqueda de tu primer trabajo y te angustia la falta de experiencia, ¡no te preocupes! Posees muchas habilidades que puedes resaltar y así convertirte en el candidato ideal.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Audífonos: cuidado con tus oídos,28,El uso de audífonos de forma continua puede afectar tu audición.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Logre todos sus propósitos en año nuevo,29,¿Cómo conseguir los planes o metas que nos proponemos en año nuevo?,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Miedo a lo desconocido.,30,En este página aprenderás cómo enfrentar el miedo a lo desconocido.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Cómo lidiar y manejar el estrés,31,"Todos lo experimentamos, pero la forma cómo enfrentamos y reaccionamos ante el estrés determinará qué tanto nos puede afectar.  ",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Superar el fracaso,32," El miedo a fracasar es una sensación muy frecuente. Por ello, te mostramos qué formas hay para vencer este temor y aprender de él.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Lenguaje corporal,33,"¿Sabías que además del lenguaje hablado o escrito, existe el lenguaje corporal? En esta página podrás conocer cómo puedes expresarte sin necesidad de hablar.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo ser escritor?,34,"Si tu sueño es ser un escritor profesional, ten en cuenta estos consejos.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
La falta de comunicación,35,¿Qué es la falta de comunicación y cómo vencerla?,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Pasos para aprender a escuchar,36,"Escuchar atentamente es importante para la vida laboral y personal, con el fin de evitar malentendidos. Aprende a hacerlo adecuadamente. ",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Resolver conflictos en el trabajo,37,Los conflictos laborales surgen en cualquier trabajo. Lo ideal es lograr una solución eficaz y en armonía. En esta página te ofrecemos algunos consejos que podrían ayudarte a afrontar una situación así.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo trabajar mejor en equipo?,38,En esta página aprenderás en qué consiste el trabajo en equipo en una empresa y cuál es su importancia.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo resolver una discusión?,39,En el momento de presenciar una discusión en el ambiente laboral es importante que sepas cómo actuar para solucionar dicha situación sin afectar la armonía de tu espacio laboral.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo ejercitar nuestro cerebro?,40,Sabías que hay varios ejercicios que te pueden ayudar a tener un cerebro sano.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
La importancia de aprender,41,El placer de aprender es disfrutar del aprendizaje como una experiencia estimulante y positiva. Mira este ejemplo para saber cómo hacerlo.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Estrategias para estudiar bien,42,En este artículo te daremos algunos consejos para que tu tiempo de estudio tenga buenos resultados.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Estilos de aprendizaje,43,"A la hora de aprender algo nuevo, no todos lo hacemos de la misma manera o bajo el mismo método.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Tipos de inteligencia,44,¿Sabías que hay más de un tipo de inteligencia?,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Qué son los métodos de memorización y por qué funcionan?,45,Conoce los métodos de memorización y descubre cuál es el que más te ayuda en tu proceso de aprendizaje.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
El ciclo de estudio,46,Conoce los cinco pasos del ciclo de estudio para mejorar tu aprendizaje y obtener mejores resultados.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Encuentra el método de estudio adecuado para ti,47,"Existen cuatro estilos de aprendizaje: visual, auditivo, lecto-escritor y kinestésico. Aquí, te los explicamos.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo el pensamiento crítico puede cambiar las reglas de juego?,48,Utiliza el pensamiento crítico para analizar situaciones y encontrar mejores soluciones y resultados.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Ventajas de la educación virtual,49,Estudiar en internet puede ser muy útil para muchas personas. Mira cómo te puede servir.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Qué son las falacias lógicas?,50,Aprende qué son las falacias lógicas y los diferentes tipos de falacias que existen para que puedas identificarlas fácilmente.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Identifica la voz pasiva y activa en tu escritura,51,Aprende a identificar la voz activa y pasiva para que puedas elegir la mejor opción al momento de escribir un texto.,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Cómo elegir una carrera profesional?,52,La elección de una carrera profesional no siempre es fácil. Te damos algunos consejos que te ayudarán a orientarte en tu elección y que te darán una mejor visión de lo que deseas para tu futuro. ,https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Habilidades duras y blandas,53,"Conoce algunas diferencias y ejemplo de las habilidades duras y las habilidades blandas, que son necesarias para ser exitoso en el trabajo. ",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Los costos ocultos de tener múltiples trabajos,54,"Si estás pensando en tener múltiples empleos, probablemente eres consciente de algunos beneficios. Sin embargo, es importante tener en cuenta que también existen algunos costos ocultos sobre este tipo de ritmo laboral.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Usar redes sociales para buscar trabajo,55,"Las redes sociales, además de entretenerte, también pueden ser una gran herramienta a la hora de buscar trabajo. ",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
Test Crecimiento profesional y personal ,56,"Descubre qué tanto aprendiste sobre sobre los métodos de aprendizaje, el mundo laboral y las habilidades que necesitas para ser más competente.",https://edu.gcfglobal.org//es/crecimiento-profesional/,Espanol,crecimiento-profional
¿Qué es el pensamiento iceberg?,1,"Descubre qué es el ""pensamiento iceberg"" y cómo puede ayudarte a ver las cosas de forma diferente.",https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
¿Es malo hacer suposiciones?,2,"Descubre por qué hacer suposiciones es algo natural, al mismo tiempo que identificas en qué momentos son buenas o malas. 
",https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
"Significado del refrán “Ojo por ojo, diente por diente” ",3,"Esta frase tan antigua y poderosa ha sido usada por diferentes culturas para castigar a las personas. La pregunta es: ¿debe aplicarse en el mundo actual?
",https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
Finge hasta que lo consigas,4,A veces fingir no es tan malo. Siempre y cuando tengas claros tus objetivos y tus acciones vayan de acuerdo a tus valores y principios valdrá la pena. ,https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
Tus emociones nublan tu juicio,5,"El miedo influye en la forma como ves el riesgo. Pero, ¿cómo puedes superarlo para trabajar por eso que crees que valdrá la pena?",https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
Test Pensamiento crítico ,6,Responde las siguientes preguntas para saber qué tanto aprendiste sobre el pensamiento crítico. ,https://edu.gcfglobal.org//es/pensamiento-critico/,Espanol,pensamiento-critico
¿Cómo superar el bloqueo creativo?,1,Es difícil enfrentarse a un bloqueo creativo ¿Qué hacer para superarlo? En esta página aprenderás tres técnicas que puedes emplear cuando te encuentres con una pared en tu proceso de creación.,https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
¿Cómo desarrollar la creatividad?,2,La creatividad es una cualidad que usamos más de lo que solemos creer. Veamos cómo todos podemos ser creativos.,https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
¿Qué es arte?,3,El arte tiene muchas expresiones y no existe una sola respuesta para definirlo. Aprende más sobre el tema aquí.,https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
¿Por qué es tan difícil tomar decisiones?,4,Tomar decisiones no es sencillo y puede deberse a cómo están construidos nuestros cerebros. Veamos qué significa esto.,https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
Perfeccionismo en el trabajo,5,"Ser perfeccionistas a la hora de realizar un proyecto, más allá de traernos beneficios, puede ser contraproducente, afectando nuestro proceso creativo.",https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
¿Cómo ser escritor?,6,"Si tu sueño es ser un escritor profesional, ten en cuenta estos consejos.",https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
Siguiendo tus impulsos creativos,7,Aprende a seguir tus impulsos creativos para explorar tu creatividad. ,https://edu.gcfglobal.org//es/creatividad/,Espanol,creatividad
¿Cuáles son las áreas de la vida?,1,"Las áreas fundamentales de la vida son: física, intelectual, afectiva, profesional, espiritual, y económica. Aprende en este curso cómo manejar cada una de ellas y equilibrar tu vida.",https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Economía personal,2,"Las partes financiera y material de nuestra vida es muy importante, aprende a equilibrarlas.",https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Salud y actividad física,3,"Tu salud y tu actividad actividad física son parte importante de mantener un buen equilibrio en tu vida. Aquí te enseñamos un poco más al respecto.

",https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Área espiritual,4,En este artículo encontrarás algunos consejos para fortalecer el área espiritual el tu vida.,https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Área intelectual,5,Encontrarás algunos consejos para fortalercer tu ámbito intelectual.,https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Área profesional y laboral,6,Aprende cómo fortalecer el ámbito profesional y laboral en tu vida,https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
Área afectiva,7,Aprende cómo fortalecer el ámbito afectivo de tu vida.,https://edu.gcfglobal.org//es/areas-de-la-vida/,Espanol,areas-de-la-vida
¿Quién soy y qué quiero?,1,Analiza qué es lo primero que debes evaluar cuando quieres ingresar a la universidad.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Cómo elegir una carrera universitaria,2,Qué debes hacer cuándo estés buscando la carrera universitaria que vas a estudiar.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Gastos personales en la universidad,3,"Las finanzas personales es quizás una de las cosas de las que menos nos preocupamos, pero que son muy importantes para nuestra vida.",https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Proceso de adaptación a la universidad,4,"Entrar nuevo a la universidad causa mucho miedo en algunos, pero no hay porqué sentirlo.",https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Tipos de instituciones de educación superior,5,Conoce los clases de universidades que existen y sus principales características.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Tipos de educación superior,6,No siempre que accedes a una educación superior lo haces en un pregado. Descubre por qué.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Qué es un plan de estudios,7,Conoce cómo está compuesto un plan de estudio y sus características.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
¿Cuáles son las áreas profesionales?,8,Hay una gran variedad de campos en los que puedes desempeñarte según tus intereses y habilidades.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
¿Qué es la doble titulación?,9,Conoce cómo funciona este método para que puedas graduarte de dos carreras universitarias.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Intercambio estudiantil,10,Conoce en qué consiste esta práctica y cómo puede ayudarte a crecer como persona.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Métodos de financiación,11,Conoce que alternativas existen si no tienes el dinero para pagar tus estudios.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
¿Qué es una beca y cómo funciona?,12,Conoce qué es y cómo aplicar a una beca para que puedas estudiar sin problemas económicos.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
Entidades que ofrecen becas,13,Conoce algunas de las entidades que ofrecen algún tipo de beca.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
¿Cómo estudiar gratis online?,14,Hay sitios en internet donde puedes estudiar gratis. Aquí te contamos cuáles son.,https://edu.gcfglobal.org//es/acceso-a-la-educacion-superior/,Espanol,acco-a-la-educacion-superior
"Word Lens, tu traductor al viajar",1,"Si vas a otro país y no entiendes su idioma, esta aplicación será perfecta para tus traducciones.",https://edu.gcfglobal.org//es/tips-para-viajar/,Espanol,tips-para-viajar
Cómo viajar barato y por tu cuenta,2,Consejos y trucos para que tu viaje sea más barato haciéndolo de forma independiente y sin gastar mucho dinero.,https://edu.gcfglobal.org//es/tips-para-viajar/,Espanol,tips-para-viajar
Las mejores aplicaciones para viajar,3,Conoce algunas aplicaciones que te ayudarán a planificar mejor tus viajes.,https://edu.gcfglobal.org//es/tips-para-viajar/,Espanol,tips-para-viajar
Cómo ahorrar dinero al viajar,4,Consejos para ahorrar mucho dinero cada vez que sales de vacaciones y así poder disfrutar mucho más los viajes.,https://edu.gcfglobal.org//es/tips-para-viajar/,Espanol,tips-para-viajar
Páginas para buscar hospedaje gratis,5,Conoce qué sitios en internet pueden ayudarle a los viajeros a hospedarse gratis en diferentes partes del mundo.,https://edu.gcfglobal.org//es/tips-para-viajar/,Espanol,tips-para-viajar
¿Qué es la planeación y para qué sirve?,1,"Aprende qué es la planeación, qué funciones tiene, para qué sirve y cómo funciona.",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
¿Qué es una meta y qué tipos de metas existen?,2,"Aquí te explicamos qué es una meta, cómo funciona; qué tipos de metas existen y para qué sirven.",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
¿Qué es un objetivo y qué tipos de objetivos existen?,3,"Veamos qué son los objetivos, para qué sirven, cómo se caracterizan y en qué se diferencian de las metas.",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
¡Conoce el método SMART!,4,"Conoce el método ""SMART"". Aprende sobre sus características, funciones y usos en las estrategias de planeación y cumplimiento de metas.",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
¿Qué es la toma de decisiones y por qué es importante?,5,Aprende sobre la importancia de tomar decisiones y qué implicaciones tiene en la vida diaria.,https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
¿Qué es un plan de acción y cómo hacer uno?,6,"Aprende sobre los ""planes de acción"": conoce qué son, para qué sirven y qué características tienen.",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
Aplicaciones para organizarte,7,Mira lo fácil que es organizar tu tiempo con el fin de lograr una meta u objetivo.,https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
Consejos para lograr tus metas u objetivos,8,Te presentamos algunos sencillos consejos para lograr tus metas y objetivos.,https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
Test final Planeación y cumplimiento de metas,9,"Test final del curso ""Planeación y cumplimiento de metas"".",https://edu.gcfglobal.org//es/planeacion-y-cumplimiento-de-metas/,Espanol,planeacion-y-cumplimiento-de-metas
La idea de negocio,1,Descubre porqué la idea de negocio es tan importante para empezar un proyecto de emprendimiento.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Innovación y creatividad,2,Estos son dos factores fundamentales cuando se quiere constituir una empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
¿Qué es el pensamiento lateral?,3,Qué es y para qué te sirve el pensamiento lateral para crear una empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
¿Qué es una Startup?,4,Aprende porqué este concepto es importante cuando se quiere crear una empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Capital inicial de un negocio,5,"Si deseas comenzar con tu propio negocio, debes recordar que es necesario tener un capital para poder hacerlo. Aquí te explicamos cómo.",https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Tipos de empresa,6,Conoce qué tipos de empresa existen y sus principales características.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Organización de la empresa,7,Aprende cómo debe estar organizada la empresa para que sea exitosa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Cómo encontrar oportunidades en el mercado,8,Conoce qué oportunidades tienes en el mercado en el que se encuentra tu empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Finanzas básicas de la empresa,9,"Sin importar el tamaño de tu empresa, es importante tener unas finanzas sanas. En esta página te enseñaremos cómo hacerlo.",https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Marketing empresarial,10,Aprende qué es y cómo puede ayudarte en tu empresa el marketing.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Estrategias de negocio,11,Aprende cómo formular e implementar las metas e iniciativas de la empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Recursos humanos,12,Aprende por qué es importante el área de gestión humana para el desarrollo de tu empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Cómo elegir el equipo de trabajo,13,Aprende a elegir un buen equipo de trabajo para aumentar la productividad de tu empresa.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Liderazgo empresarial,14,"Si ya tienes una empresa o quieres empezar una, es importante aprender a manejar el liderazgo. Veamos que tipo de lider puedes ser.",https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Eficacia en las reuniones laborales,15,Aprende a sacarle provecho a las reuniones que realices con tu equipo de trabajo.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
El salario emocional,16,Aprende cómo puedes incentivar a un trabajador para que sea más productivo.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
DreamSpark: qué es  y cómo funciona,17,Con DreamSpark puedes descargar herramientas gratuitas y profesionales para programar y diseñar.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
Test de Emprendimiento ,18,Responde las siguientes preguntas y descubre qué tanto aprendiste en este curso de emprendimiento.,https://edu.gcfglobal.org//es/emprendimiento/,Espanol,emprendimiento
¿Qué es freelance?,1,"Ser freelance significa trabajar de forma autónoma e independiente. Como no perteneces a una empresa, puedes trabajar en cualquier lugar y escoger tus clientes. ",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
¿Qué servicios ofrece un freelance?,2,Desde un diseñador gráfico hasta un contador pueden ser freelancers. Descubre cuáles son los servicios que puedes ofrecer y toma la decisión de empezar tu negocio propio. ,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Tips para empezar a ser freelance,3,Encuentra una lista de tareas a realizar antes de dar el primer paso como freelance y una plantilla para hacer seguimiento a tus competidores y finanzas. ,https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Define tu perfil como freelance,4,"Saber qué servicio ofrecerás y cuál será tu valor agregado, son preguntas que necesitas resolver para definir tu perfil como freelancer. ",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
Crea tu portafolio de servicios freelance,5,"El portafolio es la carta de presentación que tienes para convencer a tus clientes. En el reúnes tus mejores proyectos, habilidades y experiencias. ",https://edu.gcfglobal.org//es/freelance/,Espanol,freelance
